# In this table 2F10 is substituted by 2F0 and 2G10 by 2G0
f1
3F3	2G6	-1	-3 -2 1 -1 -1 1
3F3	2H1	1	-5 1 0 -1
3F3	2H2	0	
3F3	2H3	1	-6 -3 0 -1
3F3	2H4	0	
3F3	2H5	1	-7 -4 1 1 0 1
3F3	2H6	-1	-8 -4 1 -1 0 1 1
3F3	2H7	-1	-8 -4 0 0 1 1
3F3	2I1	-1	-5 -3 2 0 -1 1
3F3	2I2	-1	-5 -3 0 0 -1 1
3F3	2I3	1	-5 -4 0 2 -1 1
3F3	2I4	1	-5 -3 0 0 -1 1
3F3	2I5	1	-4 -3 0 0 -1 1 1
3F4	4P2	-1	0 -3 0 -1 0 1
3F4	4D1	-1	-2 -4 0 -1 1 1
3F4	4D2	1	-2 -4 0 -2 1 1
3F4	4D3	-1	1 -3 0 -2 0 1
3F4	4F3	0	
3F4	4F4	1	0 -4
3F4	4G1	1	0 -2 1 -1 -1 1
3F4	4G2	-1	0 -2 1 -2 -1 1
3F4	4G3	1	4 -3 0 -2
3F4	4G4	-1	0 -3 0 0 -1 1
3F4	4H2	1	1 -4
3F4	4H3	1	0 -3 0 -1
3F4	4I1	-1	-2 -4 1 1 -1
3F4	4I2	1	-2 -4 1 0 -1
3F4	4I3	1	2 -3 1 0 -1
3F4	2P3	-1	-3 -3 0 -1 0 1
3F4	2P4	1	-3 -1 0 -1
3F4	2D1	1	-1 -4 0 -2 1 1
3F4	2D2	-1	-3 1 0 -2 0 1
3F4	2D3	0	
3F4	2D4	-1	-3 -3 0 0 -1 1
3F4	2D5	-1	-2 -2 0 1 -1
3F4	2F2	0	
3F4	2F4	0	
3F4	2F5	1	-3 -4
3F4	2F6	0	
3F4	2F7	-1	-3 -1
3F4	2G1	-1	1 -2 1 -2 -1 1
3F4	2G2	1	0 1 0 -2
3F4	2G3	0	
3F4	2G4	1	0 -3 0 0 -1
3F4	2G5	-1	-3 -3 0 0 -1 1
3F4	2G6	1	-3 -1 0 1 -1
3F4	2H2	1	-3
3F4	2H4	1	-3 -4 0 2 -1
3F4	2H5	1	-3 -3 0 -1
3F4	2H6	1	-4 -3 0 -1 0 0 1
3F4	2H7	-1	-4 -3 3 0 -1
3F4	2I1	1	-1 -4 1 0 -1
3F4	2I2	0	
3F4	2I3	1	-1 -3 1 0 -1
3F4	2I4	-1	-1 -2 -1 2 -1
3F4	2I5	1	-2 -2 -1 0 -1 0 1
3F5	4P1	-1	1 -3 0 -1
3F5	4D2	0	
3F5	4F2	-1	5 -4
3F5	4G2	0	
3F5	4H1	-1	1 -4 0 -1 1
3F5	4I2	0	
3F5	2P2	-1	-1 -3 1 -1
3F5	2D3	-1	-2 -4 2
3F5	2F3	1	-2 -4 2
3F5	2G3	-1	-2 -2 1
3F5	2H3	-1	-1 -4 1 -1 1
3F5	2I2	-1	-2 -4 1 0 0 1
3F6	4P1	1	-4 -4 1 -1 2
3F6	4P2	-1	-4 -4 1 1 -1
3F6	4D2	-1	-2 -3 1 -2 2
3F6	4D3	1	1 -4 3 -2 -1
3F6	4F3	-1	-2 -4 2 0 -1
3F6	4F4	0	
3F6	4G2	-1	2 -1 0 -2
3F6	4G3	1	-2 -4 3 -2 -1 1
3F6	4G4	-1	0 -4 1 2 -2
3F6	4H1	-1	-4 -3 1 -1 1
3F6	4H2	0	
3F6	4H3	-1	-4 -4 1 1 -1 1
3F6	4I2	1	-2 -3 0 0 0 1
3F6	4I3	-1	-2 -4 0 2 -2 1
3F6	2P2	-1	-2 -4 0 -1 2
3F6	2P3	1	-3 -4 3 -1 -1
3F6	2P4	1	-3 -2 1 -1 -1 1
3F6	2D3	0	
3F6	2D4	1	7 -4 1 0 -2
3F6	2D5	1	0 -3 1 -1 -2 1
3F6	2F4	-1	4 -4 0 2 -2
3F6	2F5	0	
3F6	2F6	1	3 -2 1 0 -2
3F6	2F7	0	
3F6	2G3	0	
3F6	2G4	1	4 -4 1 0 -2 1
3F6	2G5	1	1 -4 3 0 -2
3F6	2G6	1	1 -2 1 -1 -2 1
3F6	2H3	1	-2 -3 0 -1 1
3F6	2H4	0	
3F6	2H5	1	-3 -4 3 -1 -1 1
3F6	2H6	1	-4 -4 1 -1 -1 1 1
3F6	2H7	1	-4 -4 0 0 0 1
3F6	2I2	0	
3F6	2I3	1	-1 -4 2 0 -2 1
3F6	2I4	-1	-1 -3 0 0 -2 1
3F6	2I5	-1	0 -3 0 0 -2 1 1
3F7	4P2	-1	-1 -3 0 -1 0 1
3F7	4D2	0	
3F7	4D3	1	-2 -3 0 0 0 1
3F7	4F3	0	
3F7	4F4	1	-1 -4
3F7	4G2	0	
3F7	4G3	-1	1 -3
3F7	4G4	-1	-1 -3 0 0 -1 1
3F7	4H2	-1	-2 -4 0 2
3F7	4H3	1	-1 -3 0 -1
3F7	4I2	0	
3F7	4I3	1	1 -3 1 0 -1
3F7	2P3	-1	-6 -3 0 -1 2 1
3F7	2P4	-1	-6 -1 0 -1
3F7	2D3	-1	0 -4 0 -2 1 1
3F7	2D4	1	0 -3 2 -2 -1 1
3F7	2D5	1	-5 -2 0 1 -1
3F7	2F4	0	
3F7	2F5	1	-6 -4 0 0 2
3F7	2F6	0	
3F7	2F7	1	-6 -1
3F7	2G3	1	2 -2 1 -2 -1 1
3F7	2G4	-1	3 -3 2 -2 -1
3F7	2G5	-1	-6 -3 0 0 1 1
3F7	2G6	-1	-6 -1 0 1 -1
3F7	2H4	-1	0 -4 2 0 -1
3F7	2H5	1	-6 -3 0 -1 2
3F7	2H6	-1	-7 -3 0 -1 0 0 1
3F7	2H7	1	-7 -3 3 0 -1
3F7	2I2	-1	0 -4 1 0 -1
3F7	2I3	1	-4 -3 1 0 1
3F7	2I4	1	-4 -2 -1 2 -1
3F7	2I5	-1	-5 -2 -1 0 -1 0 1
3F8	4P2	1	3 -2 0 -1 -1
3F8	4D3	-1	4 -4 0 0 -1
3F8	4F3	-1	1 -2 1 0 -1
3F8	4F4	0	
3F8	4G3	-1	1 -4 0 0 -1 1
3F8	4G4	-1	5 -4 2 0 -2
3F8	4H2	0	
3F8	4H3	1	3 -2 0 -1 -1 1
3F8	4I3	-1	3 -4 1 0 -2 1
3F8	2P3	-1	-2 -2 0 -1 -1
3F8	2P4	-1	-2 -2 2 -1 -1 1
3F8	2D4	1	6 -4 0 0 -2
3F8	2D5	1	-1 -3 0 -1 -2 1
3F8	2F4	1	3 -2 1 0 -2
3F8	2F5	0	
3F8	2F6	1	0 -2 0 0 -2 2
3F8	2F7	0	
3F8	2G4	1	3 -4 0 0 -2 1
3F8	2G5	1	0 -4 2 0 -2
3F8	2G6	1	0 -2 0 -1 -2 1
3F8	2H4	0	
3F8	2H5	-1	-2 -2 0 -1 -1 1
3F8	2H6	-1	-3 -4 2 -1 -1 1 1
3F8	2H7	-1	-3 -4 1 0 0 1
3F8	2I3	1	-2 -4 1 0 -2 1
3F8	2I4	-1	-2 -3 -1 0 -2 1
3F8	2I5	-1	-1 -3 -1 0 -2 1 1
3F9	4P2	-1	-1 -2 0 -1 0 1
3F9	4D3	-1	-2 -4 0 0 0 1
3F9	4F3	0	
3F9	4F4	-1	-1 -1
3F9	4G3	1	1 -4
3F9	4G4	1	-1 -4 0 0 -1 1
3F9	4H2	-1	-2 -1
3F9	4H3	1	-1 -2 0 -1
3F9	4I3	-1	1 -4 1 0 -1
3F9	2P3	1	-6 -2 0 -1 0 1
3F9	2P4	-1	-6 -2 0 1
3F9	2D4	1	0 -4 0 0 -1 1
3F9	2D5	89	-5 -3 0 -1 -1
3F9	2F4	0	
3F9	2F5	1	-6 -1
3F9	2F6	0	
3F9	2F7	-1	-6 -2 2
3F9	2G4	-1	3 -4 0 0 -1
3F9	2G5	-1	-6 -4 0 0 -1 1
3F9	2G6	-53	-6 -2 0 -1 -1
3F9	2H4	1	0 -1 0 0 -1
3F9	2H5	-1	-6 -2 0 -1
3F9	2H6	-1	-7 -4 0 1 0 0 1
3F9	2H7	1	-7 -4 3 2 -1
3F9	2I3	1	-4 -4 1 0 -1
3F9	2I4	-67	-4 -3 -1 0 -1
3F9	2I5	1	-5 -3 -1 0 -1 0 1
3G1	4P1	-1	-2 -3 1 -2 1
3G1	4P2	-1	0 -3 1 -2
3G1	4D1	-1	-4 -2 1 -2 1
3G1	4D2	-1	-4 -4 1 -3 1 0 2
3G1	4D3	-1	3 -3 1 -3
3G1	4F1	-1	-4 -1 0 1
3G1	4F2	-1	-4 -4 1 1
3G1	4F3	-1	2 -3 0 -1 -1
3G1	4F4	1	0 -4 1 -1 -1 1
3G1	4G1	1	-4 -1 3 -2 -1
3G1	4G2	1	-4 -3 3 -3 -1 0 2
3G1	4G3	-1	2 -2 0 -3 0 1
3G1	4G4	1	0 -2 0 -1 -1
3G1	4H1	1	-2 -4 2 -2 0 1
3G1	4H2	-1	3 -4 0 -1
3G1	4H3	-1	0 -1 0 -2
3G1	4I1	-1	-4 -2 0 0 -1 1
3G1	4I2	-1	-4 -4 0 -1 -1 1 2
3G1	4I3	1	2 -3 0 -1 -1 1
3G1	4K1	1	3 -3 1 -1 -1
3G1	4K2	-1	-1 -3 1 -1 -1 0 1
3G1	2P1	1	-1 -1 0 -2 1
3G1	2P2	-1	0 -3 0 -2 1
3G1	2P3	0	
3G1	2D1	1	1 -2 1 -3 1
3G1	2D2	-1	1 -1 1 -3
3G1	2D3	1	3 -4 1 -3 1
3G1	2D4	1	1 -3 1 -3 1
3G1	2F2	-1	0 -1 0 -1 -1
3G1	2F3	0	
3G1	2F4	1	0 -3 0 -1
3G1	2F5	0	
3G1	2G1	-1	1 -1 3 -3 -1
3G1	2G2	-1	0 0 0 -3 0 1
3G1	2G3	-1	3 -3 3 -3 -1
3G1	2G4	1	0 -2 0 -3 1 1
3G1	2G5	0	
3G1	2H1	-1	-1 -2 1 -2 0 1
3G1	2H2	-1	1 -2 0 -1
3G1	2H3	1	0 -4 1 -2 0 1
3G1	2H4	1	1 -4 0 -1 1
3G1	2H5	0	
3G1	2I1	1	1 -2 0 -1 -1 1
3G1	2I2	1	3 -4 0 -1 -1 1
3G1	2I3	0	
3G1	2K1	1	1 -1 1 -1 -1
3G1	2K2	-1	1 -3 1 -1
3G1	2K3	0	
3G2	4P1	1	-2 -4 2 -2 0 1
3G2	4P2	-1	-2 -4 0 -2 1 1
3G2	4D1	-1	-2 -3 0 -2 0 1
3G2	4D2	-1	-2 -3 0 -3 0 1
3G2	4D3	1	5 -6 0 -3 1 1
3G2	4F3	-1	2 -6 1 -1 0 1
3G2	4F4	-1	4 -5 0 -1
3G2	4G1	-1	2 -2 0 -2 0 1
3G2	4G2	-1	2 -2 0 -3 0 1
3G2	4G3	-1	2 -5 -1 -3 1 0 0 0 2
3G2	4G4	-1	2 -5 -1 -1 0 1
3G2	4H1	1	-2 -3 1 -2 1
3G2	4H2	1	7 -5 -1 -1 1 -1
3G2	4H3	-1	-2 -6 -1 -2 1 -1 0 2
3G2	4I1	-1	-2 -3 1
3G2	4I2	-1	-2 -3 1 -1
3G2	4I3	1	0 -6 3 -1
3G2	4K1	-1	7 -4 0 -1 0 -1
3G2	4K2	1	3 -4 0 -1 0 -1 1
3G2	2P1	1	-5 0 1 -2 0 1
3G2	2P2	1	-6 -4 1 -2 0 1
3G2	2P3	1	-7 -4 0 0 1 1
3G2	2P4	-1	-7 -4 0 0 1
3G2	2D1	-1	-5 -3 2 -3 0 1
3G2	2D2	-1	-1 -2 0 -3 1 1
3G2	2D3	-1	-5 -3 0 -3 0 1
3G2	2D4	1	-1 -6 2 -3 0 1
3G2	2D5	-1	-4 -5 2
3G2	2F2	1	-4 -2 1 -1 0 1
3G2	2F4	-1	-4 -6 3 -1 -1 1
3G2	2F5	1	-1 -5 0 1
3G2	2F6	1	-1 -6 0 1 -1 1
3G2	2F7	-1	-1 -6 0 1
3G2	2G1	-1	-1 -2 2 -3 0 1
3G2	2G2	1	-4 -1 -1 -3 1 0 0 0 2
3G2	2G3	-1	-1 -2 0 -3 0 1
3G2	2G4	-1	-4 -5 1 -3 0 0 0 0 2
3G2	2G5	1	-3 -5 -1 1 0 1
3G2	2G6	-1	-3 -1 -1
3G2	2H1	1	-5 1 0 -2 1
3G2	2H2	-1	1 -1 -1 -1 1 -1
3G2	2H3	1	-6 -3 0 -2 1
3G2	2H4	1	1 -5 1 -1 0 -1
3G2	2H5	1	-7 -6 -1 0 1 -1 0 2
3G2	2H6	1	-8 -6 -1 0 3 -1 1
3G2	2H7	101	-8 -6 0 1 0 -1
3G2	2I1	-1	-5 -3 3 -1
3G2	2I2	-1	-5 -3 1 -1
3G2	2I3	-1	-5 -6 3 1
3G2	2I4	1	-5 -5 -1 1
3G2	2I5	1	-4 -5 -1 1 0 0 1
3G2	2K1	1	1 0 0 -1 0 -1
3G2	2K2	-1	1 -4 2 -1 -1 -1
3G2	2K3	-1	-2 -4 0 1 0 -1 1
3G2	2K4	1	-2 -4 0 1 -1 -1 1 1 -1
3G2	2K5	1	1 -3 2 1 0 -1 0 0 -1
3G3	4P2	1	0 -4
3G3	4D1	-1	-2 -3 0 0 1
3G3	4D2	1	-2 -3 0 -1 1
3G3	4D3	1	1 -6 2 -1
3G3	4F3	1	2 -6 1 1 -1
3G3	4F4	1	0 -5 0 1 -1 1
3G3	4G1	-1	0 -2 0 0 -1
3G3	4G2	1	0 -2 0 -1 -1
3G3	4G3	-1	2 -5 -1 -1 0 1
3G3	4G4	-1	0 -5 -1 3 -1
3G3	4H2	1	1 -5 -1 1
3G3	4H3	-1	0 -6 -1 0 0 0 0 2
3G3	4I1	1	-2 -3 1 0 -1 1
3G3	4I2	-1	-2 -3 1 -1 -1 1
3G3	4I3	-1	2 -6 1 -1 -1 1
3G3	4K1	1	3 -2 0 -1 -1
3G3	4K2	1	3 -4 0 -1 -1 0 1
3G3	2P3	1	-3 -4
3G3	2P4	1	-3 -4 0 0 0 1
3G3	2D1	1	-1 -3 0 -1 1
3G3	2D2	1	-3 -2 2 -1
3G3	2D3	0	
3G3	2D4	1	-3 -6 2 1 -1
3G3	2D5	1	-2 -5 0 0 -1 1
3G3	2F2	1	-2 -2 1 1 -1
3G3	2F4	1	-2 -6 1 3 -2
3G3	2F5	1	-3 -5 0 1 -1 1
3G3	2F6	1	3 -6 2 1 -2
3G3	2F7	-1	-3 -6 0 1 -1 1
3G3	2G1	1	1 -2 0 -1 -1
3G3	2G2	-1	-2 -1 -1 -1 0 1
3G3	2G3	0	
3G3	2G4	-1	-2 -5 -1 1 -1 1
3G3	2G5	-1	-3 -5 -1 3 -1
3G3	2G6	-1	-3 -1 -1 0 -1 1
3G3	2H2	1	-3 -1 -1 1
3G3	2H4	1	-3 -5 -1 3 -1
3G3	2H5	-1	-3 -6 -1 0 0 0 0 2
3G3	2H6	-1	-4 -6 -1 0 2 0 1
3G3	2H7	1	-4 -6 0 3 -1
3G3	2I1	-1	-1 -3 1 -1 -1 1
3G3	2I2	0	
3G3	2I3	-1	-1 -6 1 -1 -1 1
3G3	2I4	-1	-1 -5 3 -1 -1 1
3G3	2I5	-1	-2 -5 1 -1 -1 1 1
3G3	2K1	1	-1 2 0 -1 -1
3G3	2K2	1	-1 -2 0 1 -2
3G3	2K3	1	0 -4 0 -1 -1 0 1
3G3	2K4	1	0 -4 0 -1 -2 2 1 1 -1
3G3	2K5	-1	7 -3 0 -1 -1 0 0 0 -1
3G4	4P1	-1	1 -3 1 -2 1
3G4	4P2	0	
3G4	4D2	1	5 -4 1 -3 1
3G4	4D3	-1	2 -3 1 -3
3G4	4F2	0	
3G4	4F3	-1	1 -3 0 -1 -1
3G4	4F4	0	
3G4	4G2	-1	5 -3 3 -3 -1
3G4	4G3	-1	1 -2 0 -3 0 1
3G4	4G4	0	
3G4	4H1	1	1 -4 2 -2 0 1
3G4	4H2	-1	2 -4 0 -1
3G4	4H3	0	
3G4	4I2	1	5 -4 0 -1 -1 1
3G4	4I3	0	
3G4	4K1	1	2 -3 1 -1 -1
3G4	4K2	0	
3G4	2P2	-1	-1 -1 0 -2 1
3G4	2P3	1	2 -3 1 -2
3G4	2D3	-1	-2 -4 1 -1 1
3G4	2D4	0	
3G4	2F3	1	-2 -4 1 1
3G4	2F4	0	
3G4	2F5	-1	2 -4 1 -1 -1 1
3G4	2G3	1	-2 -3 3 -1 -1
3G4	2G4	0	
3G4	2G5	-1	2 -2 0 -1 -1
3G4	2H3	1	-1 -2 1 -2 0 1
3G4	2H4	0	
3G4	2H5	1	2 -1 0 -2
3G4	2I2	-1	-2 -4 0 1 -1 1
3G4	2I3	-1	4 -3 0 -1 -1 1
3G4	2K2	0	
3G4	2K3	1	1 -3 1 -1 -1 0 1
3G5	4P1	-1	-4 -4 2 -2 1 1
3G5	4P2	-1	-4 -4 0 0 0 1
3G5	4D2	1	-2 -3 0 -3 1 1
3G5	4D3	1	1 -6 2 -3 0 1
3G5	4F3	-1	-2 -6 3 -1 -1 1
3G5	4F4	-1	2 -5 0 1 -1
3G5	4G2	1	2 -2 0 -3 1 1
3G5	4G3	-1	-2 -5 1 -3 0 0 0 0 2
3G5	4G4	-1	0 -5 -1 1 -1 1
3G5	4H1	-1	-4 -3 1 -2 2
3G5	4H2	1	3 -5 1 -1 0 -1
3G5	4H3	-1	-4 -6 -1 0 0 -1 0 2
3G5	4I2	1	-2 -3 1 -1 1
3G5	4I3	1	-2 -6 3 1 -1
3G5	4K1	-1	3 -4 2 -1 -1 -1
3G5	4K2	1	1 -4 0 1 -1 -1 1
3G5	2P2	1	-2 -4 1 -2 1 1
3G5	2P3	1	-3 -4 2 -2 0 1
3G5	2P4	1	-3 -4
3G5	2D3	0	
3G5	2D4	1	7 -6 0 -1 -1 1
3G5	2D5	1	0 -5 2 0 -1
3G5	2F4	-1	4 -6 1 1 -2 1
3G5	2F5	1	3 -5 2 -1 -1
3G5	2F6	-1	3 -6 0 1 -2 1
3G5	2F7	1	3 -6 0 1 -1
3G5	2G3	0	
3G5	2G4	-1	4 -5 -1 -1 -1 0 0 0 2
3G5	2G5	1	1 -5 1 -1 -1 1
3G5	2G6	1	1 -1 -1 0 -1
3G5	2H3	1	-2 -3 0 -2 2
3G5	2H4	1	9 -5 -1 1 -1 -1
3G5	2H5	1	-3 -6 1 -2 0 -1 0 2
3G5	2H6	-1	-4 -6 -1 0 2 -1 1
3G5	2H7	-101	-4 -6 0 1 -1 -1
3G5	2I2	0	
3G5	2I3	-1	-1 -6 5 -1 -1
3G5	2I4	-1	-1 -5 -1 1 -1
3G5	2I5	-1	0 -5 -1 1 -1 0 1
3G5	2K2	-1	9 -4 0 1 -2 -1
3G5	2K3	-1	2 -4 2 -1 -1 -1 1
3G5	2K4	-1	2 -4 0 1 -2 -1 1 1 -1
3G5	2K5	-1	5 -3 2 1 -1 -1 0 0 -1
3G6	4P2	1	-1 -4
3G6	4D2	0	
3G6	4D3	-1	-2 -6 2 1
3G6	4F3	-1	-1 -6 1 3 -1
3G6	4F4	1	-1 -5 0 1 -1 1
3G6	4G2	0	
3G6	4G3	1	-1 -5 -1 1 0 1
3G6	4G4	-1	-1 -5 -1 3 -1
3G6	4H2	-1	-2 -5 -1 3
3G6	4H3	-1	-1 -6 -1 0 0 0 0 2
3G6	4I2	0	
3G6	4I3	-1	1 -6 1 -1 -1 1
3G6	4K1	-1	0 -2 0 1 -1
3G6	4K2	1	2 -4 0 -1 -1 0 1
3G6	2P3	1	-6 -4 0 0 2
3G6	2P4	-1	-6 -4 0 0 0 1
3G6	2D3	-1	0 -3 0 -1 1
3G6	2D4	-1	0 -6 4 -1 -1
3G6	2D5	-1	-5 -5 0 0 -1 1
3G6	2F4	-1	1 -6 3 1 -2
3G6	2F5	1	-6 -5 0 1 1 1
3G6	2F6	-1	0 -6 2 1 -2
3G6	2F7	1	-6 -6 0 1 -1 1
3G6	2G3	-1	2 -2 0 -1 -1
3G6	2G4	1	1 -5 1 -1 -1 1
3G6	2G5	-1	-6 -5 -1 3 1
3G6	2G6	1	-6 -1 -1 0 -1 1
3G6	2H4	-1	0 -5 1 1 -1
3G6	2H5	-1	-6 -6 -1 0 2 0 0 2
3G6	2H6	1	-7 -6 -1 0 2 0 1
3G6	2H7	-1	-7 -6 0 3 -1
3G6	2I2	1	0 -3 1 -1 -1 1
3G6	2I3	-1	-4 -6 1 -1 1 1
3G6	2I4	1	-4 -5 3 -1 -1 1
3G6	2I5	1	-5 -5 1 -1 -1 1 1
3G6	2K2	-1	2 -2 2 -1 -2
3G6	2K3	1	-3 -4 0 -1 1 0 1
3G6	2K4	-1	-3 -4 0 -1 -2 2 1 1 -1
3G6	2K5	1	4 -3 0 -1 -1 0 0 0 -1
3G7	4P2	1	-1 -2 0 -1 0 1
3G7	4D3	-1	-2 -4 0 0 0 1
3G7	4F3	1	-1 -4 1 0 -1 1
3G7	4F4	-1	-1 -3 0 2 -1
3G7	4G3	-1	-1 -1 -1
3G7	4G4	-1	-1 -1 -1 0 -1 1
3G7	4H2	1	-2 -3 -1 0 0 -1
3G7	4H3	-1	-1 -4 -1 -1 0 -1 0 0 2
3G7	4I3	1	1 -4 1 0 -1
3G7	4K1	-1	0 -2 0 2 -1 -1
3G7	4K2	-1	2 -2 0 0 -1 -1 1
3G7	2P3	-1	-6 -2 0 -1 0 1
3G7	2P4	-1	-6 2 0 -1
3G7	2D4	1	0 -4 0 0 -1 1
3G7	2D5	-1	-5 -3 2 -1 -1 2
3G7	2F4	-1	1 -4 1 0 -2 1
3G7	2F5	1	-6 -3 0 2 -1
3G7	2F6	-1	0 -4 0 0 -2 1
3G7	2F7	53	-6 -4 0 0 -1
3G7	2G4	1	1 -1 -1 0 -1
3G7	2G5	1	-6 -1 -1 0 -1 1
3G7	2G6	1	-6 -1 1 -1 1
3G7	2H4	-1	0 -3 -1 0 -1 -1
3G7	2H5	1	-6 -4 -1 -1 0 -1 0 0 2
3G7	2H6	-1	-7 -4 5 -1 0 -1 1
3G7	2H7	1	-7 -4 0 0 -1 -1 4
3G7	2I3	-1	-4 -4 1 0 -1
3G7	2I4	-1	-4 -3 -1 0 -1 2
3G7	2I5	1	-5 -3 -1 0 -1 0 1 2
3G7	2K2	1	2 -2 0 2 -2 -1
3G7	2K3	1	-3 -2 0 0 -1 -1 1
3G7	2K4	1	-3 2 0 0 -2 -1 1 1 -1
3G7	2K5	-1	6 1 0 0 -1 -1 0 0 -1
3H1	4D1	-1	3 -3 0 -1
3H1	4F1	-1	1 -2 -1
3H1	4G1	-1	1 -1 0 -1 -1 1
3H1	4I1	1	2 -3 -1 1 -1 1
3H1	2D1	-1	2 -3 0 -2
3H1	2D2	1	0 2 0 -2 -1
3H1	2F1	1	1 -2
3H1	2F2	-1	-1 0 -1 0 -1
3H1	2G1	-1	0 -1 0 -2 -1 1
3H1	2G2	1	-1 2 -1 -2
3H1	2H2	-1	0 -1 -1
3H1	2I1	1	1 -3 -1 0 -1 1
3H1	2K1	-1	0 0 0 0 -1
3H1	2L1	1	0 -1 -1 0 -1 0 1
3H2	4D1	1	0 -4 0 -1
3H2	4D2	-1	0 -4 2 -2
3H2	4D3	-1	-1 -1 2 -2 -1
3H2	4F1	-1	-2 1 -1
3H2	4F2	1	-2 -4 2
3H2	4F3	1	-2 -3 1 0 -1
3H2	4G1	1	-2 -2 0 -1 -1 1
3H2	4G2	-1	-2 -2 2 -2 -1 1
3H2	4G3	-1	-2 -1 1 -2
3H2	4H2	1	-1 -4 1
3H2	4I1	-1	-1 -4 -1 1 -1 1
3H2	4I2	1	-1 -4 1 0 -1 1
3H2	4K1	1	-1 -3 2 0 -1
3H2	4L	-1	-1 -4 1 0 -1 0 1
3H2	2D1	1	7 -4 0 -2
3H2	2D2	1	-5 3 0 -2 -1
3H2	2D3	-1	1 -4 2 -2
3H2	2D4	1	-5 -1 2 -2
3H2	2F2	-1	-6 1 -1 0 -1
3H2	2F3	-1	-1 -4
3H2	2F4	-1	-6 -3 1
3H2	2G1	1	5 -2 0 -2 -1 1
3H2	2G2	1	-6 3 -1 -2
3H2	2G3	-1	-1 -2 2 -2 -1 1
3H2	2G4	1	-6 -1 1 -2 1
3H2	2H2	-1	-5 0 -1
3H2	2H4	-1	-5 -4 1 0 1
3H2	2I1	-1	6 -4 -1 0 -1 1
3H2	2I2	1	0 -4 1 0 -1 1
3H2	2K1	-1	-5 1 0 0 -1
3H2	2K2	-1	-5 -3 2
3H2	2L1	1	-5 0 -1 0 -1 0 1
3H2	2L2	1	-5 -4 1 0 0 0 1
3H3	4D1	-1	-1 -4 0 0 0 1
3H3	4D2	-1	-1 -4 0 -1 0 1
3H3	4D3	1	2 -3 0 -1 -1 1
3H3	4F3	0	
3H3	4F4	1	1 -4 0 1 -1
3H3	4G1	1	3 -2 0 0 -1
3H3	4G2	1	3 -2 0 -1 -1
3H3	4G3	-1	7 -3 -1 -1 0 -1
3H3	4G4	-1	1 -3 -1 1 -1
3H3	4H1	1	-1 -4 1
3H3	4H2	1	2 -4 -1 -1 0 -1 2
3H3	4H3	1	-1 1 -1 0 0 -1
3H3	4I1	1	0 -4 1 0 -1
3H3	4I2	1	0 -4 1 -1 -1
3H3	4I3	-1	2 -3 1 -1 -1
3H3	4K1	-1	4 -3 0 -1 1 -1
3H3	4K2	-1	4 -3 0 -1 -1 -1 1
3H3	4L	-1	4 -4 1 -1 -1 -1 1
3H3	2D1	-1	-4 -4 2 -1 0 1
3H3	2D2	-1	-4 1 0 -1 -1 1
3H3	2D3	-1	-4 -4 0 -1 0 1
3H3	2D4	1	-4 -3 2 -1 -2 1
3H3	2D5	1	-3 -2 2 0 -2
3H3	2F2	0	
3H3	2F4	0	
3H3	2F5	-1	-4 -4 0 3 -1
3H3	2F6	0	
3H3	2F7	-1	-4 -1 0 1 -1
3H3	2G1	1	0 -2 2 -1 -1
3H3	2G2	1	1 1 -1 -1 0 -1
3H3	2G3	1	0 -2 0 -1 -1
3H3	2G4	-1	1 -3 1 -1 -1 -1
3H3	2G5	1	-4 -3 -1 3 -1
3H3	2G6	-1	-4 -1 -1 0 -1 -1
3H3	2H1	1	-4
3H3	2H2	-1	-4 0 -1 -1 0 -1 2
3H3	2H3	1	-5 -4
3H3	2H4	1	-4 -4 1 -1 -1 -1 2
3H3	2H5	-1	-6 1 -1 2 0 -1
3H3	2H6	-1	-7 -3 -1 2 0 -1 1
3H3	2H7	-79	-7 -3 0 -1 -1 -1
3H3	2I1	1	-3 -4 3 -1 -1
3H3	2I2	1	-3 -4 1 -1 -1
3H3	2I3	1	-3 -3 1 1 -1
3H3	2I4	1	-3 -2 -1 -1 -1 0 0 0 0 2
3H3	2I5	-1	-2 -2 -1 -1 -1 0 1
3H3	2K1	1	-2 1 0 -1 1 -1
3H3	2K2	-1	-2 -3 2 -1 0 -1
3H3	2K3	1	-1 -3 0 1 -1 -1 1
3H3	2K4	1	-1 -1 0 -1 0 -1 1 1 -1
3H3	2K5	-1	0 0 2 -1 -1 -1 0 0 -1
3H3	2L1	1	-2 0 1 -1 -1 -1 1
3H3	2L2	-1	-2 -4 3 -1 -2 -1 1
3H3	2L3	1	0 0 0 -1 -2 -1 1 1
3H4	4D1	-1	0 -3 0 -1 0 1
3H4	4D2	1	0 -3 0 -2 0 1
3H4	4D3	-1	-1 -4 2 -2 -1 1
3H4	4F3	-1	-2 -4 1 0 -1 1
3H4	4F4	1	0 -3 0 0 -1
3H4	4G1	-1	0 1 0 -1 -1
3H4	4G2	1	0 1 0 -2 -1
3H4	4G3	1	-2 -4 -1 -2 0 -1 0 2
3H4	4G4	1	0 -4 -1 0 -1 0 0 2
3H4	4H2	1	-1 1 -1 0 0 -1
3H4	4H3	-1	4 -4 -1 1 0 -1
3H4	4I1	-1	-1 -3 1 1 -1
3H4	4I2	1	-1 -3 1 0 -1
3H4	4I3	-1	3 -4 1 0 -1
