30	I	0	31	I	0	-1	-5	-2	0	-1	0	2						
30	I	1	31	I	1	1	-2	-2	0	-1	0	0	1					
30	I	0	31	K	0	1	-1	-2	1	-1	-1	1	0	1	-1			
30	I	1	31	K	1	1	-4	-1	1	-1	0	1	1	0	-1			
30	K	0	31	F	0	0												
30	K	1	31	F	1	0												
30	K	0	31	H	0	-1	-2	-3	-1	2	1	-1						
30	K	1	31	H	1	-1	-2	-3	2	-1	0	-1	1					
30	K	0	31	I	0	-1	3	-2	-2	-1								
30	K	1	31	I	1	-1	0	0	-2	-1	0	0	-1					
30	K	0	31	K	0	1	-1	-2	0	-1	2	-1	-1	1	-1			
30	K	1	31	K	1	-1	10	-3	0	-1	1	-1	0	0	-1			
30	M	0	31	F	0	0												
30	M	1	31	F	1	0												
30	M	0	31	H	0	0												
30	M	1	31	H	1	0												
30	M	0	31	I	0	1	-5	-3	0	-1	1							
30	M	1	31	I	1	1	-2	-3	0	-1	3	0	-1					
30	M	0	31	K	0	-1	-1	-1	1	-1	0	0	-1	-1	-1			
30	M	1	31	K	1	-1	-4	-2	3	-1	1	0	0	0	-1			
30	P	0	40	G	0	-1	-4	-2	2	-1	1							
30	P	1	40	G	1	-1	-3	-2	0	0	0	0	1					
30	P	0	40	I	0	0												
30	P	1	40	I	1	0												
30	P	0	40	L	0	0												
30	P	1	40	L	1	0												
30	F	0	40	G	0	1	-4	2	0	-1	0	-1						
30	F	1	40	G	1	-1	-3	2	0	0	-1	-1	1					
30	F	0	40	I	0	1	-2	1	2	-1	0	-1	0	1	0	0	-1	
30	F	1	40	I	1	-1	-4	6	0	0	-1	-1	1	0	0	0	-1	
30	F	0	40	L	0	0												
30	F	1	40	L	1	0												
30	G	0	40	G	0	1	-4	-2	-1	0	0	2						
30	G	1	40	G	1	-1	-3	-2	-1	1	-1	0	1					
30	G	0	40	I	0	1	-2	-2	0	0	0	0	0	1	0	0	-1	
30	G	1	40	I	1	1	-4	-1	0	-1	-1	0	1	0	0	0	-1	2
30	G	0	40	L	0	0												
30	G	1	40	L	1	0												
30	H	0	40	G	0	1	-4	1	-1	-1	0	-2	0	2				
30	H	1	40	G	1	-1	-3	1	-1	0	-1	0	1					
30	H	0	40	I	0	1	-1	0	0	1	0	-1	0	1	0	0	-1	
30	H	1	40	I	1	1	-1	3	0	0	-1	-1	1	0	0	0	-1	
30	H	0	40	L	0	-1	-3	0	0	0	0	-2	1	0	0	0	1	
30	H	1	40	L	1	0												
30	I	0	40	G	0	1	-2	1	1	0	0	-2						
30	I	1	40	G	1	1	1	1	1	-1	-1	-2	1					
30	I	0	40	I	0	1	-5	3	1	0	0	-1	0	1	0	0	-1	
30	I	1	40	I	1	-1	-1	0	1	-1	-1	-1	1	0	0	0	-1	
30	I	0	40	L	0	1	-5	3	1	-1	1	-2	1	0	0	0	-1	
30	I	1	40	L	1	1	-1	0	0	0	1	-2	1	1	0	0	-1	
30	K	0	40	G	0	-1	-1	-2	1	0	0	-2	1					
30	K	1	40	G	1	-1	0	-2	1	-1	-1							
30	K	0	40	I	0	-1	-1	-1	-1	0	0	-1	0	1	0	0	-1	
30	K	1	40	I	1	151	-1	0	1	-1	-1	-1	-1	0	0	0	-1	
30	K	0	40	L	0	-1	1	3	-1	-1	1	-2	0	1	0	0	-1	
30	K	1	40	L	1	1	-1	0	0	0	1	0	0	0	0	0	-1	
30	M	0	40	G	0	0												
30	M	1	40	G	1	0												
30	M	0	40	I	0	1	-5	2	1	0	1	-1	0	-1	0	0	-1	
30	M	1	40	I	1	-1	-1	5	1	-1	0	-1	-1	0	0	0	-1	
30	M	0	40	L	0	-1	-5	1	1	1	1	-1	0	0	0	0	-1	
30	M	1	40	L	1	-1	-1	2	0	0	1	-1	0	-1	0	0	-1	
31	P	0	31	F	0	1	0	-2	1									
31	P	1	31	F	1	1	-4	-2	-1	2	1	-1						
31	P	0	31	H	0	0												
31	P	1	31	H	1	0												
31	P	0	31	I	0	0												
31	P	1	31	I	1	0												
31	P	0	31	K	0	0												
31	P	1	31	K	1	0												
31	D	0	31	F	0	1	1	-2	-2	0	-1							
31	D	1	31	F	1	89	-3	-2	-2	0	0	-1						
31	D	0	31	H	0	1	2	-2	0	-1	0	-1	1					
31	D	1	31	H	1	1	2	-2	-1	0	-1	-1	2					
31	D	0	31	I	0	0												
31	D	1	31	I	1	0												
31	D	0	31	K	0	0												
31	D	1	31	K	1	0												
31	F	0	31	F	0	-1	2	-1	-1	0	-1	1						
31	F	1	31	F	1	0												
31	F	0	31	H	0	1	-1	-3	1	-1	0	0	1					
31	F	1	31	H	1	1	-1	-3	0	0	1							
31	F	0	31	I	0	1	0	-2	-2	0	-1							
31	F	1	31	I	1	1	1	-2	-2	0	-1	0	1					
31	F	0	31	K	0	0												
31	F	1	31	K	1	0												
31	F	0	31	F	0	0												
31	F	1	31	F	1	1	-4	-1	1	0	1	-1						
31	F	0	31	H	0	1	-5	-3	-1	1	1	-1	1					
31	F	1	31	H	1	-1	-5	-3	2	2	0	-1						
31	F	0	31	I	0	67	-2	-2	-2	0	0	-1						
31	F	1	31	I	1	-1	-3	-2	-2	0	0	-1	1					
31	F	0	31	K	0	0												
31	F	1	31	K	1	0												
31	G	0	31	F	0	1	2	-3	-1	0	-1							
31	G	1	31	F	1	-53	-4	-3	-1	0	0	-1						
31	G	0	31	H	0	1	-5	-3	4	-1	1	-2	1					
31	G	1	31	H	1	-1	-5	-3	-1	0	0	-2	4					
31	G	0	31	I	0	1	-2	-2	-2	0	0	1						
31	G	1	31	I	1	-1	-3	-2	-2	0	0	-1	1	2				
31	G	0	31	K	0	-1	-1	3	-1	0	-1	-2	1	1	-1			
31	G	1	31	K	1	1	8	2	-1	0	0	-2	0	0	-1			
31	H	0	31	F	0	1	-1	-3	1	0	-1	0	1					
31	H	1	31	F	1	1	-5	-3	-1	2	0	-1	1					
31	H	0	31	H	0	1	-2	-3	0	3	1	-2						
31	H	1	31	H	1	-1	-2	-3	-1	0	0	-2	1	0	0	2		
31	H	0	31	I	0	1	2	-2	-2	0	0	-1	1					
31	H	1	31	I	1	1	-1	-2	-2	0	0	-1	0	0	2			
31	H	0	31	K	0	-107	-2	-1	-1	0	-1	-2	0	1	-1			
31	H	1	31	K	1	1	1	0	-1	0	0	-2	1	0	-1			
31	H	0	31	F	0	1	-1	-3	0	1								
31	H	1	31	F	1	-1	-5	-3	2	3	-1	-1						
31	H	0	31	H	0	-1	-2	-3	-1	0	0	-2	1	0	0	2		
31	H	1	31	H	1	-73	-2	-3	2	-1	-1	-2						
31	H	0	31	I	0	-1	0	-2	-1	-1	-1	-1	0	2				
31	H	1	31	I	1	1	-1	-2	-1	1	-1	-1	1					
31	H	0	31	K	0	1	-2	-1	0	-1	0	-2	1	1	-1			
31	H	1	31	K	1	1	-1	0	2	1	-1	0	0	0	-1			
31	I	0	31	F	0	-1	0	-2	-2	1	-1	-1						
31	I	1	31	F	1	-67	-2	-2	-2	1	0	-2						
31	I	0	31	H	0	-1	2	-2	-2	0	1	-2	1					
31	I	1	31	H	1	1	0	-2	-1	-1	0	-2	0	2				
31	I	0	31	I	0	-1	-5	0	-3	-1	2	-1	0	2				
31	I	1	31	I	1	1	-2	0	-3	-1	0	1	1					
31	I	0	31	K	0	-449	-1	0	-2	-1	-1	-2	0	1	-1			
31	I	1	31	K	1	1	-4	3	-2	-1	0	-2	1	2	-1			
31	I	0	31	F	0	-1	1	-2	-2	1	-1	-1	1					
31	I	1	31	F	1	1	-3	-2	-2	1	0	-2	1					
31	I	0	31	H	0	-1	-1	-2	-2	0	1	-2	0	0	2			
31	I	1	31	H	1	-1	-1	-2	-1	1	0	-2	1					
31	I	0	31	I	0	1	-2	0	-3	-1	0	1	1					
31	I	1	31	I	1	53	1	0	-3	-1	0	-1						
31	I	0	31	K	0	-43	0	0	-2	-1	-1	-2	-1	1	-1			
31	I	1	31	K	1	-263	-1	1	-2	-1	0	-2	0	0	-1			
31	K	0	31	F	0	0												
31	K	1	31	F	1	0												
31	K	0	31	H	0	-107	-2	-2	-2	0	0	-2	0	1	-1			
31	K	1	31	H	1	1	-2	-2	-1	-1	1	-2	1	1	-1			
31	K	0	31	I	0	449	-1	-1	-3	-1	-1	-1	0	1	-1			
31	K	1	31	I	1	43	0	-1	-3	-1	-1	-1	-1	1	-1			
31	K	0	31	K	0	-1873	-1	1	-1	-1	-1	-2	-1	0	-2			
31	K	1	31	K	1	1	2	2	-1	-1	0	-2	0	3	-2			
31	K	0	31	F	0	0												
31	K	1	31	F	1	0												
31	K	0	31	H	0	1	1	-1	-2	0	1	-2	1	0	-1			
31	K	1	31	H	1	1	-1	-1	1	1	0	0	0	0	-1			
31	K	0	31	I	0	-1	-4	2	-3	-1	0	-1	1	2	-1			
31	K	1	31	I	1	263	-1	0	-3	-1	0	-1	0	0	-1			
31	K	0	31	K	0	1	2	2	-1	-1	0	-2	0	3	-2			
31	K	1	31	K	1	1	-1	3	-1	-1	1	-2	1	2	-2			
31	L	0	31	F	0	0												
31	L	1	31	F	1	0												
31	L	0	31	H	0	-1	3	2	-1	0	0	-2	-1	1				
31	L	1	31	H	1	1	-1	2	0	-1	-1	-2	0	1				
31	L	0	31	I	0	1	-4	0	-2	-1	0	1	0	1				
31	L	1	31	I	1	-1	-1	0	-2	1	0	-1	-1	1				
31	L	0	31	K	0	431	10	0	-1	-1	-1	-2	-1	-1	-1			
31	L	1	31	K	1	1	-1	-1	-1	3	0	-2	0	0	-1			
31	M	0	31	F	0	0												
31	M	1	31	F	1	0												
31	M	0	31	H	0	0												
31	M	1	31	H	1	0												
31	M	0	31	I	0	1	-5	0	-2	0	3	-1						
31	M	1	31	I	1	1	-2	0	-2	0	1	-1	-1					
31	M	0	31	K	0	-71	-1	0	1	0	0	-1	-1	-1	-1			
31	M	1	31	K	1	1	-4	-1	-1	0	1	-1	0	2	-1			
31	N	0	31	F	0	0												
31	N	1	31	F	1	0												
31	N	0	31	H	0	0												
31	N	1	31	H	1	0												
31	N	0	31	I	0	0												
31	N	1	31	I	1	0												
31	N	0	31	K	0	-1	-1	2	1	0	1	-1	-1	-1	-1			
31	N	1	31	K	1	-1	-2	1	-1	0	2	-1	0	0	-1			
31	O	0	31	F	0	0												
31	O	1	31	F	1	0												
31	O	0	31	H	0	0												
31	O	1	31	H	1	0												
31	O	0	31	I	0	0												
31	O	1	31	I	1	0												
31	O	0	31	K	0	0												
31	O	1	31	K	1	0												
31	P	0	40	G	0	89	-4	-2	0	-1	0	-1						
31	P	1	40	G	1	-1	-3	-2	0	0	1	-1	1					
31	P	0	40	I	0	0												
31	P	1	40	I	1	0												
31	P	0	40	L	0	0												
31	P	1	40	L	1	0												
31	D	0	40	G	0	1	-3	-2	-1	-1	1	-1						
31	D	1	40	G	1	-1	-2	-2	-1	2	0	-1	1					
31	D	0	40	I	0	0												
31	D	1	40	I	1	0												
31	D	0	40	L	0	0												
31	D	1	40	L	1	0												
31	F	0	40	G	0	-1	4	-3	0	-1								
31	F	1	40	G	1	1	1	-3	0	0	-1	0	1					
31	F	0	40	I	0	1	0	-2	0	1	0	0	0	1	0	0	-1	
31	F	1	40	I	1	1	0	1	0	0	-1	0	1	0	0	0	-1	
31	F	0	40	L	0	0												
31	F	1	40	L	1	0												
31	F	0	40	G	0	1	-4	-3	2	-1	-1	-1	0	0	0	0	0	2
31	F	1	40	G	1	1	-3	-3	2	0	0	-1	1					
31	F	0	40	I	0	1	-2	-2	0	-1	-1	-1	0	1	2	0	-1	
31	F	1	40	I	1	1	-4	1	0	0	0	-1	1	0	0	0	-1	
31	F	0	40	L	0	0												
31	F	1	40	L	1	0												
31	G	0	40	G	0	-439	-4	-2	-1	-1	-1	-1						
31	G	1	40	G	1	-1	-3	-2	-1	2	0	-1	1					
31	G	0	40	I	0	-1	-2	-2	2	1	-1	-1	0	1	0	0	-1	
31	G	1	40	I	1	1	-4	-1	0	0	0	-1	3	0	0	0	-1	
31	G	0	40	L	0	0												
31	G	1	40	L	1	0												
31	H	0	40	G	0	1	-5	-3	-1	-1	1	-2	1	0	2			
31	H	1	40	G	1	-1	-4	-3	-1	0	0	-2	0	0	0	0	0	2
31	H	0	40	I	0	0												
31	H	1	40	I	1	-1	-2	-1	0	0	0	-1	0	0	0	0	1	
31	H	0	40	L	0	-1	8	0	2	0	-1	-2	0	0	0	0	-1	
31	H	1	40	L	1	1	-2	3	1	1	-1	-2	0	1	0	0	-1	
31	H	0	40	G	0	1	-5	-3	0	2	2	-2						
31	H	1	40	G	1	1	-4	-3	0	1	-1	-2	1					
31	H	0	40	I	0	-1	0	0	1	0	0	-1	0	1	0	0	-1	
31	H	1	40	I	1	1	-2	-1	1	-1	-1	1	1	0	0	0	-1	
31	H	0	40	L	0	-1	-2	0	1	-1	0	-2	1	0	0	0	-1	
31	H	1	40	L	1	1	-2	3	0	0	0	-2	1	1	0	0	-1	
31	I	0	40	G	0	199	-2	-2	-1	0	-1	-2						
31	I	1	40	G	1	-1	3	-2	1	-1	0	-2	1					
31	I	0	40	I	0	73	-5	0	-1	0	-1	-1	0	1	0	0	-1	
31	I	1	40	I	1	-1	-1	1	-1	1	0	-1	1	0	0	0	-1	
31	I	0	40	L	0	1	-5	0	-1	-1	0	-2	3	0	0	0	-1	
31	I	1	40	L	1	-1	-1	1	0	0	0	-2	1	1	0	0	-1	
31	I	0	40	G	0	1	-3	-2	-1	0	-1	-2	1	0	2			
31	I	1	40	G	1	1	-2	-2	1	-1	2	-2						
31	I	0	40	I	0	-1	-2	0	-1	0	-1	-1	1	1	0	0	-1	
31	I	1	40	I	1	1	8	1	-1	-1	0	-1	0	0	0	0	-1	
31	I	0	40	L	0	47	-2	0	-1	-1	2	-2	0	0	0	0	-1	
31	I	1	40	L	1	1	0	3	0	0	0	-2	0	1	0	0	-1	
31	K	0	40	G	0	-1	-1	-2	1	0	0	-2	1	1	-1			
31	K	1	40	G	1	59	0	-2	1	-1	-1	-2	0	1	-1			
31	K	0	40	I	0	-83	1	-1	-1	0	0	-1	0	0	-1	0	-1	
31	K	1	40	I	1	-1	-1	0	1	1	-1	-1	-1	1	-1	2	-1	
31	K	0	40	L	0	-1	5	1	-1	-1	1	-2	0	0	-1	0	-1	2
31	K	1	40	L	1	-1	-1	2	0	0	1	-2	2	-1	-1	0	-1	
31	K	0	40	G	0	1	6	-1	-1	0	-1	-2	0	0	-1	2		
31	K	1	40	G	1	1	3	-1	-1	-1	2	-2	1	0	-1			
31	K	0	40	I	0	-1	-4	2	1	0	-1	-1	1	1	-1	0	-1	
31	K	1	40	I	1	1	6	3	1	-1	0	-1	0	0	-1	0	-1	
31	K	0	40	L	0	1	-2	0	3	-1	0	-2	1	1	-1	0	-1	
31	K	1	40	L	1	-1	6	-1	2	0	0	-2	1	0	-1	0	-1	
31	L	0	40	G	0	0												
31	L	1	40	G	1	0												
31	L	0	40	I	0	1	-4	0	0	0	3	-1	0	0	0	0	-1	
31	L	1	40	I	1	-1	2	1	0	-1	0	-1	-1	1	0	0	-1	
31	L	0	40	L	0	-1	-2	5	0	-1	1	-1	0	0	0	0	-1	
31	L	1	40	L	1	1	2	0	1	0	1	-1	0	-1	0	0	-1	
31	M	0	40	G	0	0												
31	M	1	40	G	1	0												
31	M	0	40	I	0	1	-5	0	0	1	0	-1	0	-1	2	0	-1	
31	M	1	40	I	1	1	-1	1	2	0	1	-1	-1	0	0	0	-1	
31	M	0	40	L	0	-1	-5	3	0	0	0	-1	0	0	0	0	-1	
31	M	1	40	L	1	1	-1	0	3	-1	0	-1	2	-1	0	0	-1	
31	N	0	40	G	0	0												
31	N	1	40	G	1	0												
31	N	0	40	I	0	0												
31	N	1	40	I	1	0												
31	N	0	40	L	0	-1	-3	0	0	0	0	-1	0	0	0	0	-1	
31	N	1	40	L	1	67	-1	-1	1	-1	0	-1	0	-1	0	0	-1	
31	O	0	40	G	0	0												
31	O	1	40	G	1	0												
31	O	0	40	I	0	0												
31	O	1	40	I	1	0												
31	O	0	40	L	0	1	3	0	1	0	0	-1	0	0	0	0	-1	
31	O	1	40	L	1	1	7	1	0	-1	0	-1	0	-1	0	0	-1	
40	S	0	40	G	0	0												
40	S	1	40	G	1	0												
40	S	0	40	I	0	0												
40	S	1	40	I	1	0												
40	S	0	40	L	0	0												
40	S	1	40	L	1	0												
40	D	0	40	G	0	53	-3	-4	-1	-1								
40	D	1	40	G	1	-1	-2	-4	-1	0	1	0	1					
40	D	0	40	I	0	0												
40	D	1	40	I	1	0												
40	D	0	40	L	0	0												
40	D	1	40	L	1	0												
40	F	0	40	G	0	-109	-3	-4	0	-1	-1							
40	F	1	40	G	1	-1	-2	-4	0	0	0	0	1					
40	F	0	40	I	0	-1	-1	-1	0	-1	-1	2	0	1	0	0	-1	
40	F	1	40	I	1	1	-3	0	0	0	0	0	1	0	0	0	-1	
40	F	0	40	L	0	0												
40	F	1	40	L	1	0												
40	G	0	40	G	0	-1	-3	-4	1	-1	1							
40	G	1	40	G	1	1	-2	-4	1	0	0	0	1					
40	G	0	40	I	0	1	-1	-6	0	1	1	0	0	1	0	0	-1	
40	G	1	40	I	1	1	-3	-5	0	0	0	0	1	0	0	0	-1	2
40	G	0	40	L	0	0												
40	G	1	40	L	1	0												
40	G	0	40	G	0	1	-2	-4	1	0	0	0	1					
40	G	1	40	G	1	1	-1	-4	1	1	-1							
40	G	0	40	I	0	-1	4	-6	0	0	0	0	1	1	0	0	-1	
40	G	1	40	I	1	-1	-2	-5	2	-1	-1	0	0	0	0	0	-1	
40	G	0	40	L	0	0												
40	G	1	40	L	1	0												
40	H	0	40	G	0	-1	-2	-4	1	0	-1	-1						
40	H	1	40	G	1	-1	-1	-4	1	1	0	-1	1					
40	H	0	40	I	0	-1	-1	1	0	0	-1	0	0	1	0	0	-1	
40	H	1	40	I	1	1	1	0	0	-1	0	0	1	0	0	0	-1	
40	H	0	40	L	0	-1	-3	-1	0	1	-1	-1	1	0	0	0	-1	
40	H	1	40	L	1	-1	-1	0	1	0	-1	-1	1	1	0	0	-1	
40	I	0	40	G	0	1	-1	-4	0	1	1	-1	0	1	0	0	-1	
40	I	1	40	G	1	-1	4	-4	0	0	0	-1	1	1	0	0	-1	
40	I	0	40	I	0	-1	-4	0	2	1	1	0	0	0	0	0	-2	
40	I	1	40	I	1	-1	0	-1	0	0	0	0	1	1	0	0	-2	
40	I	0	40	L	0	-1	-4	0	2	0	0	-1	1	1	0	0	-2	
40	I	1	40	L	1	1	4	-1	1	1	0	-1	1	0	0	0	-2	
40	I	0	40	G	0	1	-3	-3	0	0	0	-1	1	0	0	0	-1	2
40	I	1	40	G	1	-1	-2	-3	2	-1	-1	-1	0	0	0	0	-1	
40	I	0	40	I	0	-1	0	-1	0	0	0	0	1	1	0	0	-2	
40	I	1	40	I	1	1	2	2	0	1	-1	0	0	0	0	0	-2	
40	I	0	40	L	0	-1	2	1	0	-1	3	-1	0	0	0	0	-2	
40	I	1	40	L	1	1	0	-2	1	0	1	-1	0	1	0	0	-2	
40	K	0	40	G	0	-1	2	-1	-1	0	-1	-1	1					
40	K	1	40	G	1	-1	5	-1	-1	-1	0	-1						
40	K	0	40	I	0	1	-4	-2	-1	0	-1	0	0	1	0	0	-1	
40	K	1	40	I	1	-1	2	-1	1	1	0	0	-1	0	0	0	-1	
40	K	0	40	L	0	79	-2	-2	-1	-1	0	-1	0	1	0	0	-1	
40	K	1	40	L	1	1	2	-3	2	0	0	-1	0	0	0	0	-1	
40	L	0	40	G	0	0												
40	L	1	40	G	1	0												
40	L	0	40	I	0	-1	-4	0	2	0	0	0	0	1	0	0	-2	
40	L	1	40	I	1	-1	2	1	0	-1	3	0	-1	0	0	0	-2	
40	L	0	40	L	0	1	-2	-1	2	1	0	0	0	1	0	0	-2	
40	L	1	40	L	1	1	2	0	1	0	0	0	0	0	0	0	-2	
40	L	0	40	G	0	0												
40	L	1	40	G	1	0												
40	L	0	40	I	0	1	4	-1	1	1	0	0	0	0	0	0	-2	
40	L	1	40	I	1	1	0	-2	1	0	1	0	-1	1	0	0	-2	
40	L	0	40	L	0	1	2	0	1	0	0	0	0	0	0	0	-2	
40	L	1	40	L	1	-127	0	-3	0	1	0	0	0	-1	0	0	-2	
40	M	0	40	G	0	0												
40	M	1	40	G	1	0												
