# NJA-CFS input file
# Format: label  charge  r_displacement  x  y  z
# Coordinates in Angstroms, metal center at origin
#
O8	-2.000000	0.000000	2.097345	0.000000	0.621624
O2	-2.000000	0.000000	-1.397300	1.441055	-0.927168
O1	-2.000000	0.000000	-1.397300	-1.441055	-0.927168
O3	-2.000000	0.000000	-0.693905	0.000000	2.233632
O4	-2.000000	0.000000	1.393950	-1.441055	-1.485576
O6	-2.000000	0.000000	1.393950	1.441055	-1.485576
O7	-2.000000	0.000000	0.623565	2.351195	1.148424
O5	-2.000000	0.000000	0.623565	-2.351195	1.148424
